row,did,name,version,uploader,status,format,MajorityClassSize,MaxNominalAttDistinctValues,MinorityClassSize,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures
3441,3441,QSAR-TID-11427,1,62,active,Sparse_ARFF,,,,0.0,1026.0,167.0,0.0,0.0,1025.0,1.0
3442,3442,QSAR-TID-100433,1,62,active,Sparse_ARFF,,,,0.0,1026.0,11.0,0.0,0.0,1025.0,1.0
3443,3443,QSAR-TID-11989,1,62,active,Sparse_ARFF,,,,0.0,1026.0,43.0,0.0,0.0,1025.0,1.0
3444,3444,QSAR-TID-10970,1,62,active,Sparse_ARFF,,,,0.0,1026.0,763.0,0.0,0.0,1025.0,1.0
3445,3445,QSAR-TID-12829,1,62,active,Sparse_ARFF,,,,0.0,1026.0,543.0,0.0,0.0,1025.0,1.0
3447,3447,QSAR-TID-101221,1,62,active,Sparse_ARFF,,,,0.0,1026.0,81.0,0.0,0.0,1025.0,1.0
3448,3448,QSAR-TID-12619,1,62,active,Sparse_ARFF,,,,0.0,1026.0,21.0,0.0,0.0,1025.0,1.0
3449,3449,QSAR-TID-10329,1,62,active,Sparse_ARFF,,,,0.0,1026.0,669.0,0.0,0.0,1025.0,1.0
3450,3450,QSAR-TID-176,1,62,active,Sparse_ARFF,,,,0.0,1026.0,906.0,0.0,0.0,1025.0,1.0
3451,3451,QSAR-TID-100244,1,62,active,Sparse_ARFF,,,,0.0,1026.0,11.0,0.0,0.0,1025.0,1.0
3452,3452,QSAR-TID-10184,1,62,active,Sparse_ARFF,,,,0.0,1026.0,941.0,0.0,0.0,1025.0,1.0
3453,3453,QSAR-TID-10657,1,62,active,Sparse_ARFF,,,,0.0,1026.0,14.0,0.0,0.0,1025.0,1.0
3454,3454,QSAR-TID-12744,1,62,active,Sparse_ARFF,,,,0.0,1026.0,59.0,0.0,0.0,1025.0,1.0
3455,3455,QSAR-TID-100413,1,62,active,Sparse_ARFF,,,,0.0,1026.0,998.0,0.0,0.0,1025.0,1.0
3456,3456,QSAR-TID-270,1,62,active,Sparse_ARFF,,,,0.0,1026.0,289.0,0.0,0.0,1025.0,1.0
3457,3457,QSAR-TID-11399,1,62,active,Sparse_ARFF,,,,0.0,1026.0,518.0,0.0,0.0,1025.0,1.0
3458,3458,QSAR-TID-30020,1,62,active,Sparse_ARFF,,,,0.0,1026.0,89.0,0.0,0.0,1025.0,1.0
3459,3459,QSAR-TID-42,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1302.0,0.0,0.0,1025.0,1.0
3460,3460,QSAR-TID-101041,1,62,active,Sparse_ARFF,,,,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0
3461,3461,QSAR-TID-10814,1,62,active,Sparse_ARFF,,,,0.0,1026.0,103.0,0.0,0.0,1025.0,1.0
3462,3462,QSAR-TID-175,1,62,active,Sparse_ARFF,,,,0.0,1026.0,251.0,0.0,0.0,1025.0,1.0
3463,3463,QSAR-TID-104260,1,62,active,Sparse_ARFF,,,,0.0,1026.0,71.0,0.0,0.0,1025.0,1.0
3464,3464,QSAR-TID-101460,1,62,active,Sparse_ARFF,,,,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0
3465,3465,QSAR-TID-11018,1,62,active,Sparse_ARFF,,,,0.0,1026.0,579.0,0.0,0.0,1025.0,1.0
3466,3466,QSAR-TID-10688,1,62,active,Sparse_ARFF,,,,0.0,1026.0,44.0,0.0,0.0,1025.0,1.0
3467,3467,QSAR-TID-10485,1,62,active,Sparse_ARFF,,,,0.0,1026.0,32.0,0.0,0.0,1025.0,1.0
3468,3468,QSAR-TID-12738,1,62,active,Sparse_ARFF,,,,0.0,1026.0,596.0,0.0,0.0,1025.0,1.0
3469,3469,QSAR-TID-102770,1,62,active,Sparse_ARFF,,,,0.0,1026.0,73.0,0.0,0.0,1025.0,1.0
3470,3470,QSAR-TID-102414,1,62,active,Sparse_ARFF,,,,0.0,1026.0,523.0,0.0,0.0,1025.0,1.0
3471,3471,QSAR-TID-101079,1,62,active,Sparse_ARFF,,,,0.0,1026.0,125.0,0.0,0.0,1025.0,1.0
3472,3472,QSAR-TID-11154,1,62,active,Sparse_ARFF,,,,0.0,1026.0,688.0,0.0,0.0,1025.0,1.0
3474,3474,QSAR-TID-10450,1,62,active,Sparse_ARFF,,,,0.0,1026.0,214.0,0.0,0.0,1025.0,1.0
3475,3475,QSAR-TID-137,1,62,active,Sparse_ARFF,,,,0.0,1026.0,3689.0,0.0,0.0,1025.0,1.0
3476,3476,QSAR-TID-118,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1362.0,0.0,0.0,1025.0,1.0
3477,3477,QSAR-TID-101602,1,62,active,Sparse_ARFF,,,,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0
3478,3478,QSAR-TID-101324,1,62,active,Sparse_ARFF,,,,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0
3479,3479,QSAR-TID-100424,1,62,active,Sparse_ARFF,,,,0.0,1026.0,97.0,0.0,0.0,1025.0,1.0
3480,3480,QSAR-TID-11868,1,62,active,Sparse_ARFF,,,,0.0,1026.0,519.0,0.0,0.0,1025.0,1.0
3481,3481,QSAR-TID-12787,1,62,active,Sparse_ARFF,,,,0.0,1026.0,10.0,0.0,0.0,1025.0,1.0
3482,3482,QSAR-TID-12090,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1312.0,0.0,0.0,1025.0,1.0
3483,3483,QSAR-TID-20023,1,62,active,Sparse_ARFF,,,,0.0,1026.0,60.0,0.0,0.0,1025.0,1.0
3484,3484,QSAR-TID-12131,1,62,active,Sparse_ARFF,,,,0.0,1026.0,111.0,0.0,0.0,1025.0,1.0
3485,3485,QSAR-TID-11199,1,62,active,Sparse_ARFF,,,,0.0,1026.0,104.0,0.0,0.0,1025.0,1.0
3486,3486,QSAR-TID-11942,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1002.0,0.0,0.0,1025.0,1.0
3487,3487,QSAR-TID-100962,1,62,active,Sparse_ARFF,,,,0.0,1026.0,35.0,0.0,0.0,1025.0,1.0
3488,3488,QSAR-TID-12227,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1510.0,0.0,0.0,1025.0,1.0
3489,3489,QSAR-TID-12735,1,62,active,Sparse_ARFF,,,,0.0,1026.0,646.0,0.0,0.0,1025.0,1.0
3490,3490,QSAR-TID-20033,1,62,active,Sparse_ARFF,,,,0.0,1026.0,273.0,0.0,0.0,1025.0,1.0
3491,3491,QSAR-TID-11528,1,62,active,Sparse_ARFF,,,,0.0,1026.0,35.0,0.0,0.0,1025.0,1.0
3492,3492,QSAR-TID-100834,1,62,active,Sparse_ARFF,,,,0.0,1026.0,747.0,0.0,0.0,1025.0,1.0
3493,3493,QSAR-TID-101361,1,62,active,Sparse_ARFF,,,,0.0,1026.0,323.0,0.0,0.0,1025.0,1.0
3494,3494,QSAR-TID-11831,1,62,active,Sparse_ARFF,,,,0.0,1026.0,15.0,0.0,0.0,1025.0,1.0
3495,3495,QSAR-TID-100432,1,62,active,Sparse_ARFF,,,,0.0,1026.0,293.0,0.0,0.0,1025.0,1.0
3496,3496,QSAR-TID-102774,1,62,active,Sparse_ARFF,,,,0.0,1026.0,72.0,0.0,0.0,1025.0,1.0
3497,3497,QSAR-TID-115,1,62,active,Sparse_ARFF,,,,0.0,1026.0,974.0,0.0,0.0,1025.0,1.0
3498,3498,QSAR-TID-10616,1,62,active,Sparse_ARFF,,,,0.0,1026.0,249.0,0.0,0.0,1025.0,1.0
3499,3499,QSAR-TID-101397,1,62,active,Sparse_ARFF,,,,0.0,1026.0,11.0,0.0,0.0,1025.0,1.0
3500,3500,QSAR-TID-10452,1,62,active,Sparse_ARFF,,,,0.0,1026.0,482.0,0.0,0.0,1025.0,1.0
3501,3501,QSAR-TID-100418,1,62,active,Sparse_ARFF,,,,0.0,1026.0,85.0,0.0,0.0,1025.0,1.0
3502,3502,QSAR-TID-100993,1,62,active,Sparse_ARFF,,,,0.0,1026.0,80.0,0.0,0.0,1025.0,1.0
3503,3503,QSAR-TID-20171,1,62,active,Sparse_ARFF,,,,0.0,1026.0,128.0,0.0,0.0,1025.0,1.0
3504,3504,QSAR-TID-10526,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1814.0,0.0,0.0,1025.0,1.0
3505,3505,QSAR-TID-249,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1487.0,0.0,0.0,1025.0,1.0
3506,3506,QSAR-TID-101399,1,62,active,Sparse_ARFF,,,,0.0,1026.0,75.0,0.0,0.0,1025.0,1.0
3507,3507,QSAR-TID-10808,1,62,active,Sparse_ARFF,,,,0.0,1026.0,153.0,0.0,0.0,1025.0,1.0
3508,3508,QSAR-TID-101182,1,62,active,Sparse_ARFF,,,,0.0,1026.0,80.0,0.0,0.0,1025.0,1.0
3509,3509,QSAR-TID-12857,1,62,active,Sparse_ARFF,,,,0.0,1026.0,11.0,0.0,0.0,1025.0,1.0
3510,3510,QSAR-TID-12910,1,62,active,Sparse_ARFF,,,,0.0,1026.0,326.0,0.0,0.0,1025.0,1.0
3511,3511,QSAR-TID-10702,1,62,active,Sparse_ARFF,,,,0.0,1026.0,455.0,0.0,0.0,1025.0,1.0
3512,3512,QSAR-TID-11726,1,62,active,Sparse_ARFF,,,,0.0,1026.0,59.0,0.0,0.0,1025.0,1.0
3513,3513,QSAR-TID-101222,1,62,active,Sparse_ARFF,,,,0.0,1026.0,78.0,0.0,0.0,1025.0,1.0
3514,3514,QSAR-TID-101237,1,62,active,Sparse_ARFF,,,,0.0,1026.0,10.0,0.0,0.0,1025.0,1.0
3515,3515,QSAR-TID-216,1,62,active,Sparse_ARFF,,,,0.0,1026.0,520.0,0.0,0.0,1025.0,1.0
3516,3516,QSAR-TID-10876,1,62,active,Sparse_ARFF,,,,0.0,1026.0,23.0,0.0,0.0,1025.0,1.0
3517,3517,QSAR-TID-87,1,62,active,Sparse_ARFF,,,,0.0,1026.0,4160.0,0.0,0.0,1025.0,1.0
3518,3518,QSAR-TID-140,1,62,active,Sparse_ARFF,,,,0.0,1026.0,176.0,0.0,0.0,1025.0,1.0
3519,3519,QSAR-TID-12809,1,62,active,Sparse_ARFF,,,,0.0,1026.0,57.0,0.0,0.0,1025.0,1.0
3520,3520,QSAR-TID-11209,1,62,active,Sparse_ARFF,,,,0.0,1026.0,95.0,0.0,0.0,1025.0,1.0
3521,3521,QSAR-TID-10226,1,62,active,Sparse_ARFF,,,,0.0,1026.0,15.0,0.0,0.0,1025.0,1.0
3522,3522,QSAR-TID-100629,1,62,active,Sparse_ARFF,,,,0.0,1026.0,21.0,0.0,0.0,1025.0,1.0
3523,3523,QSAR-TID-100425,1,62,active,Sparse_ARFF,,,,0.0,1026.0,89.0,0.0,0.0,1025.0,1.0
3524,3524,QSAR-TID-102734,1,62,active,Sparse_ARFF,,,,0.0,1026.0,43.0,0.0,0.0,1025.0,1.0
3525,3525,QSAR-TID-12071,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1852.0,0.0,0.0,1025.0,1.0
3526,3526,QSAR-TID-10012,1,62,active,Sparse_ARFF,,,,0.0,1026.0,224.0,0.0,0.0,1025.0,1.0
3527,3527,QSAR-TID-10120,1,62,active,Sparse_ARFF,,,,0.0,1026.0,212.0,0.0,0.0,1025.0,1.0
3528,3528,QSAR-TID-12938,1,62,active,Sparse_ARFF,,,,0.0,1026.0,86.0,0.0,0.0,1025.0,1.0
3529,3529,QSAR-TID-10685,1,62,active,Sparse_ARFF,,,,0.0,1026.0,220.0,0.0,0.0,1025.0,1.0
3530,3530,QSAR-TID-30002,1,62,active,Sparse_ARFF,,,,0.0,1026.0,646.0,0.0,0.0,1025.0,1.0
3531,3531,QSAR-TID-174,1,62,active,Sparse_ARFF,,,,0.0,1026.0,2027.0,0.0,0.0,1025.0,1.0
3532,3532,QSAR-TID-19903,1,62,active,Sparse_ARFF,,,,0.0,1026.0,47.0,0.0,0.0,1025.0,1.0
3533,3533,QSAR-TID-12480,1,62,active,Sparse_ARFF,,,,0.0,1026.0,156.0,0.0,0.0,1025.0,1.0
3534,3534,QSAR-TID-17005,1,62,active,Sparse_ARFF,,,,0.0,1026.0,128.0,0.0,0.0,1025.0,1.0
3535,3535,QSAR-TID-11003,1,62,active,Sparse_ARFF,,,,0.0,1026.0,866.0,0.0,0.0,1025.0,1.0
3536,3536,QSAR-TID-12868,1,62,active,Sparse_ARFF,,,,0.0,1026.0,19.0,0.0,0.0,1025.0,1.0
3537,3537,QSAR-TID-10649,1,62,active,Sparse_ARFF,,,,0.0,1026.0,14.0,0.0,0.0,1025.0,1.0
3538,3538,QSAR-TID-220,1,62,active,Sparse_ARFF,,,,0.0,1026.0,274.0,0.0,0.0,1025.0,1.0
3539,3539,QSAR-TID-10371,1,62,active,Sparse_ARFF,,,,0.0,1026.0,78.0,0.0,0.0,1025.0,1.0
3540,3540,QSAR-TID-10081,1,62,active,Sparse_ARFF,,,,0.0,1026.0,248.0,0.0,0.0,1025.0,1.0
3541,3541,QSAR-TID-20007,1,62,active,Sparse_ARFF,,,,0.0,1026.0,694.0,0.0,0.0,1025.0,1.0
3542,3542,QSAR-TID-11898,1,62,active,Sparse_ARFF,,,,0.0,1026.0,21.0,0.0,0.0,1025.0,1.0
3543,3543,QSAR-TID-100868,1,62,active,Sparse_ARFF,,,,0.0,1026.0,12.0,0.0,0.0,1025.0,1.0
3544,3544,QSAR-TID-101032,1,62,active,Sparse_ARFF,,,,0.0,1026.0,83.0,0.0,0.0,1025.0,1.0
3545,3545,QSAR-TID-10903,1,62,active,Sparse_ARFF,,,,0.0,1026.0,192.0,0.0,0.0,1025.0,1.0
3546,3546,QSAR-TID-101473,1,62,active,Sparse_ARFF,,,,0.0,1026.0,80.0,0.0,0.0,1025.0,1.0
3547,3547,QSAR-TID-251,1,62,active,Sparse_ARFF,,,,0.0,1026.0,426.0,0.0,0.0,1025.0,1.0
3548,3548,QSAR-TID-101340,1,62,active,Sparse_ARFF,,,,0.0,1026.0,86.0,0.0,0.0,1025.0,1.0
3549,3549,QSAR-TID-101521,1,62,active,Sparse_ARFF,,,,0.0,1026.0,15.0,0.0,0.0,1025.0,1.0
3550,3550,QSAR-TID-11005,1,62,active,Sparse_ARFF,,,,0.0,1026.0,15.0,0.0,0.0,1025.0,1.0
3551,3551,QSAR-TID-12913,1,62,active,Sparse_ARFF,,,,0.0,1026.0,800.0,0.0,0.0,1025.0,1.0
3552,3552,QSAR-TID-10872,1,62,active,Sparse_ARFF,,,,0.0,1026.0,23.0,0.0,0.0,1025.0,1.0
3553,3553,QSAR-TID-11498,1,62,active,Sparse_ARFF,,,,0.0,1026.0,137.0,0.0,0.0,1025.0,1.0
3554,3554,QSAR-TID-101273,1,62,active,Sparse_ARFF,,,,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0
3555,3555,QSAR-TID-12807,1,62,active,Sparse_ARFF,,,,0.0,1026.0,146.0,0.0,0.0,1025.0,1.0
3556,3556,QSAR-TID-148,1,62,active,Sparse_ARFF,,,,0.0,1026.0,404.0,0.0,0.0,1025.0,1.0
3558,3558,QSAR-TID-100826,1,62,active,Sparse_ARFF,,,,0.0,1026.0,14.0,0.0,0.0,1025.0,1.0
3559,3559,QSAR-TID-10489,1,62,active,Sparse_ARFF,,,,0.0,1026.0,13.0,0.0,0.0,1025.0,1.0
3560,3560,QSAR-TID-13067,1,62,active,Sparse_ARFF,,,,0.0,1026.0,540.0,0.0,0.0,1025.0,1.0
3561,3561,QSAR-TID-17034,1,62,active,Sparse_ARFF,,,,0.0,1026.0,116.0,0.0,0.0,1025.0,1.0
3562,3562,QSAR-TID-102733,1,62,active,Sparse_ARFF,,,,0.0,1026.0,41.0,0.0,0.0,1025.0,1.0
3563,3563,QSAR-TID-100789,1,62,active,Sparse_ARFF,,,,0.0,1026.0,676.0,0.0,0.0,1025.0,1.0
3564,3564,QSAR-TID-20112,1,62,active,Sparse_ARFF,,,,0.0,1026.0,240.0,0.0,0.0,1025.0,1.0
3565,3565,QSAR-TID-10304,1,62,active,Sparse_ARFF,,,,0.0,1026.0,992.0,0.0,0.0,1025.0,1.0
3566,3566,QSAR-TID-12753,1,62,active,Sparse_ARFF,,,,0.0,1026.0,23.0,0.0,0.0,1025.0,1.0
3567,3567,QSAR-TID-10044,1,62,active,Sparse_ARFF,,,,0.0,1026.0,939.0,0.0,0.0,1025.0,1.0
3568,3568,QSAR-TID-30018,1,62,active,Sparse_ARFF,,,,0.0,1026.0,903.0,0.0,0.0,1025.0,1.0
3569,3569,QSAR-TID-112,1,62,active,Sparse_ARFF,,,,0.0,1026.0,692.0,0.0,0.0,1025.0,1.0
3570,3570,QSAR-TID-12971,1,62,active,Sparse_ARFF,,,,0.0,1026.0,188.0,0.0,0.0,1025.0,1.0
3571,3571,QSAR-TID-10919,1,62,active,Sparse_ARFF,,,,0.0,1026.0,386.0,0.0,0.0,1025.0,1.0
3572,3572,QSAR-TID-10960,1,62,active,Sparse_ARFF,,,,0.0,1026.0,70.0,0.0,0.0,1025.0,1.0
3573,3573,QSAR-TID-20067,1,62,active,Sparse_ARFF,,,,0.0,1026.0,29.0,0.0,0.0,1025.0,1.0
3574,3574,QSAR-TID-10958,1,62,active,Sparse_ARFF,,,,0.0,1026.0,107.0,0.0,0.0,1025.0,1.0
3575,3575,QSAR-TID-100579,1,62,active,Sparse_ARFF,,,,0.0,1026.0,564.0,0.0,0.0,1025.0,1.0
3576,3576,QSAR-TID-100895,1,62,active,Sparse_ARFF,,,,0.0,1026.0,21.0,0.0,0.0,1025.0,1.0
3577,3577,QSAR-TID-103446,1,62,active,Sparse_ARFF,,,,0.0,1026.0,73.0,0.0,0.0,1025.0,1.0
3578,3578,QSAR-TID-262,1,62,active,Sparse_ARFF,,,,0.0,1026.0,429.0,0.0,0.0,1025.0,1.0
3579,3579,QSAR-TID-12295,1,62,active,Sparse_ARFF,,,,0.0,1026.0,15.0,0.0,0.0,1025.0,1.0
3580,3580,QSAR-TID-103140,1,62,active,Sparse_ARFF,,,,0.0,1026.0,73.0,0.0,0.0,1025.0,1.0
3581,3581,QSAR-TID-10580,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1926.0,0.0,0.0,1025.0,1.0
3582,3582,QSAR-TID-10004,1,62,active,Sparse_ARFF,,,,0.0,1026.0,14.0,0.0,0.0,1025.0,1.0
3583,3583,QSAR-TID-10477,1,62,active,Sparse_ARFF,,,,0.0,1026.0,682.0,0.0,0.0,1025.0,1.0
3584,3584,QSAR-TID-12665,1,62,active,Sparse_ARFF,,,,0.0,1026.0,899.0,0.0,0.0,1025.0,1.0
3585,3585,QSAR-TID-11534,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1703.0,0.0,0.0,1025.0,1.0
3586,3586,QSAR-TID-104390,1,62,active,Sparse_ARFF,,,,0.0,1026.0,14.0,0.0,0.0,1025.0,1.0
3587,3587,QSAR-TID-101183,1,62,active,Sparse_ARFF,,,,0.0,1026.0,78.0,0.0,0.0,1025.0,1.0
3588,3588,QSAR-TID-11873,1,62,active,Sparse_ARFF,,,,0.0,1026.0,115.0,0.0,0.0,1025.0,1.0
3589,3589,QSAR-TID-100186,1,62,active,Sparse_ARFF,,,,0.0,1026.0,360.0,0.0,0.0,1025.0,1.0
3590,3590,QSAR-TID-17115,1,62,active,Sparse_ARFF,,,,0.0,1026.0,23.0,0.0,0.0,1025.0,1.0
3591,3591,QSAR-TID-101204,1,62,active,Sparse_ARFF,,,,0.0,1026.0,75.0,0.0,0.0,1025.0,1.0
3592,3592,QSAR-TID-12077,1,62,active,Sparse_ARFF,,,,0.0,1026.0,53.0,0.0,0.0,1025.0,1.0
3593,3593,QSAR-TID-11113,1,62,active,Sparse_ARFF,,,,0.0,1026.0,94.0,0.0,0.0,1025.0,1.0
3594,3594,QSAR-TID-11056,1,62,active,Sparse_ARFF,,,,0.0,1026.0,41.0,0.0,0.0,1025.0,1.0
3595,3595,QSAR-TID-102576,1,62,active,Sparse_ARFF,,,,0.0,1026.0,17.0,0.0,0.0,1025.0,1.0
3596,3596,QSAR-TID-10438,1,62,active,Sparse_ARFF,,,,0.0,1026.0,565.0,0.0,0.0,1025.0,1.0
3597,3597,QSAR-TID-143,1,62,active,Sparse_ARFF,,,,0.0,1026.0,393.0,0.0,0.0,1025.0,1.0
3598,3598,QSAR-TID-10439,1,62,active,Sparse_ARFF,,,,0.0,1026.0,149.0,0.0,0.0,1025.0,1.0
3599,3599,QSAR-TID-101349,1,62,active,Sparse_ARFF,,,,0.0,1026.0,652.0,0.0,0.0,1025.0,1.0
3600,3600,QSAR-TID-10956,1,62,active,Sparse_ARFF,,,,0.0,1026.0,52.0,0.0,0.0,1025.0,1.0
3601,3601,QSAR-TID-13000,1,62,active,Sparse_ARFF,,,,0.0,1026.0,3459.0,0.0,0.0,1025.0,1.0
3602,3602,QSAR-TID-100853,1,62,active,Sparse_ARFF,,,,0.0,1026.0,76.0,0.0,0.0,1025.0,1.0
3603,3603,QSAR-TID-10614,1,62,active,Sparse_ARFF,,,,0.0,1026.0,246.0,0.0,0.0,1025.0,1.0
3604,3604,QSAR-TID-8,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1739.0,0.0,0.0,1025.0,1.0
3605,3605,QSAR-TID-10527,1,62,active,Sparse_ARFF,,,,0.0,1026.0,294.0,0.0,0.0,1025.0,1.0
3606,3606,QSAR-TID-38,1,62,active,Sparse_ARFF,,,,0.0,1026.0,70.0,0.0,0.0,1025.0,1.0
3607,3607,QSAR-TID-10300,1,62,active,Sparse_ARFF,,,,0.0,1026.0,20.0,0.0,0.0,1025.0,1.0
3608,3608,QSAR-TID-11141,1,62,active,Sparse_ARFF,,,,0.0,1026.0,38.0,0.0,0.0,1025.0,1.0
3609,3609,QSAR-TID-11019,1,62,active,Sparse_ARFF,,,,0.0,1026.0,592.0,0.0,0.0,1025.0,1.0
3610,3610,QSAR-TID-102678,1,62,active,Sparse_ARFF,,,,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0
3611,3611,QSAR-TID-124,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1745.0,0.0,0.0,1025.0,1.0
3612,3612,QSAR-TID-11409,1,62,active,Sparse_ARFF,,,,0.0,1026.0,927.0,0.0,0.0,1025.0,1.0
3613,3613,QSAR-TID-10505,1,62,active,Sparse_ARFF,,,,0.0,1026.0,64.0,0.0,0.0,1025.0,1.0
3614,3614,QSAR-TID-20166,1,62,active,Sparse_ARFF,,,,0.0,1026.0,561.0,0.0,0.0,1025.0,1.0
3615,3615,QSAR-TID-12832,1,62,active,Sparse_ARFF,,,,0.0,1026.0,478.0,0.0,0.0,1025.0,1.0
3616,3616,QSAR-TID-105,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1251.0,0.0,0.0,1025.0,1.0
3617,3617,QSAR-TID-103095,1,62,active,Sparse_ARFF,,,,0.0,1026.0,73.0,0.0,0.0,1025.0,1.0
3618,3618,QSAR-TID-12512,1,62,active,Sparse_ARFF,,,,0.0,1026.0,2866.0,0.0,0.0,1025.0,1.0
3619,3619,QSAR-TID-11006,1,62,active,Sparse_ARFF,,,,0.0,1026.0,692.0,0.0,0.0,1025.0,1.0
3620,3620,QSAR-TID-102840,1,62,active,Sparse_ARFF,,,,0.0,1026.0,18.0,0.0,0.0,1025.0,1.0
3621,3621,QSAR-TID-30016,1,62,active,Sparse_ARFF,,,,0.0,1026.0,97.0,0.0,0.0,1025.0,1.0
3622,3622,QSAR-TID-100872,1,62,active,Sparse_ARFF,,,,0.0,1026.0,533.0,0.0,0.0,1025.0,1.0
3623,3623,QSAR-TID-101433,1,62,active,Sparse_ARFF,,,,0.0,1026.0,81.0,0.0,0.0,1025.0,1.0
3624,3624,QSAR-TID-101220,1,62,active,Sparse_ARFF,,,,0.0,1026.0,709.0,0.0,0.0,1025.0,1.0
3625,3625,QSAR-TID-11000,1,62,active,Sparse_ARFF,,,,0.0,1026.0,12.0,0.0,0.0,1025.0,1.0
3626,3626,QSAR-TID-103437,1,62,active,Sparse_ARFF,,,,0.0,1026.0,73.0,0.0,0.0,1025.0,1.0
3627,3627,QSAR-TID-100942,1,62,active,Sparse_ARFF,,,,0.0,1026.0,10.0,0.0,0.0,1025.0,1.0
3628,3628,QSAR-TID-12294,1,62,active,Sparse_ARFF,,,,0.0,1026.0,290.0,0.0,0.0,1025.0,1.0
3629,3629,QSAR-TID-100917,1,62,active,Sparse_ARFF,,,,0.0,1026.0,122.0,0.0,0.0,1025.0,1.0
3630,3630,QSAR-TID-101281,1,62,active,Sparse_ARFF,,,,0.0,1026.0,670.0,0.0,0.0,1025.0,1.0
3631,3631,QSAR-TID-12719,1,62,active,Sparse_ARFF,,,,0.0,1026.0,54.0,0.0,0.0,1025.0,1.0
3632,3632,QSAR-TID-10928,1,62,active,Sparse_ARFF,,,,0.0,1026.0,125.0,0.0,0.0,1025.0,1.0
3633,3633,QSAR-TID-100452,1,62,active,Sparse_ARFF,,,,0.0,1026.0,46.0,0.0,0.0,1025.0,1.0
3634,3634,QSAR-TID-105654,1,62,active,Sparse_ARFF,,,,0.0,1026.0,11.0,0.0,0.0,1025.0,1.0
3635,3635,QSAR-TID-102473,1,62,active,Sparse_ARFF,,,,0.0,1026.0,73.0,0.0,0.0,1025.0,1.0
3636,3636,QSAR-TID-101036,1,62,active,Sparse_ARFF,,,,0.0,1026.0,25.0,0.0,0.0,1025.0,1.0
3637,3637,QSAR-TID-11617,1,62,active,Sparse_ARFF,,,,0.0,1026.0,309.0,0.0,0.0,1025.0,1.0
3638,3638,QSAR-TID-12037,1,62,active,Sparse_ARFF,,,,0.0,1026.0,83.0,0.0,0.0,1025.0,1.0
3639,3639,QSAR-TID-12790,1,62,active,Sparse_ARFF,,,,0.0,1026.0,30.0,0.0,0.0,1025.0,1.0
3640,3640,QSAR-TID-11260,1,62,active,Sparse_ARFF,,,,0.0,1026.0,149.0,0.0,0.0,1025.0,1.0
3641,3641,QSAR-TID-11606,1,62,active,Sparse_ARFF,,,,0.0,1026.0,29.0,0.0,0.0,1025.0,1.0
3642,3642,QSAR-TID-10586,1,62,active,Sparse_ARFF,,,,0.0,1026.0,13.0,0.0,0.0,1025.0,1.0
3643,3643,QSAR-TID-102578,1,62,active,Sparse_ARFF,,,,0.0,1026.0,17.0,0.0,0.0,1025.0,1.0
3644,3644,QSAR-TID-101610,1,62,active,Sparse_ARFF,,,,0.0,1026.0,145.0,0.0,0.0,1025.0,1.0
3645,3645,QSAR-TID-102391,1,62,active,Sparse_ARFF,,,,0.0,1026.0,516.0,0.0,0.0,1025.0,1.0
3646,3646,QSAR-TID-12202,1,62,active,Sparse_ARFF,,,,0.0,1026.0,34.0,0.0,0.0,1025.0,1.0
3647,3647,QSAR-TID-19639,1,62,active,Sparse_ARFF,,,,0.0,1026.0,958.0,0.0,0.0,1025.0,1.0
3648,3648,QSAR-TID-102580,1,62,active,Sparse_ARFF,,,,0.0,1026.0,17.0,0.0,0.0,1025.0,1.0
3649,3649,QSAR-TID-30025,1,62,active,Sparse_ARFF,,,,0.0,1026.0,813.0,0.0,0.0,1025.0,1.0
3650,3650,QSAR-TID-103726,1,62,active,Sparse_ARFF,,,,0.0,1026.0,348.0,0.0,0.0,1025.0,1.0
3651,3651,QSAR-TID-11522,1,62,active,Sparse_ARFF,,,,0.0,1026.0,1585.0,0.0,0.0,1025.0,1.0
3652,3652,QSAR-TID-100415,1,62,active,Sparse_ARFF,,,,0.0,1026.0,804.0,0.0,0.0,1025.0,1.0
3653,3653,QSAR-TID-17052,1,62,active,Sparse_ARFF,,,,0.0,1026.0,55.0,0.0,0.0,1025.0,1.0
