sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,is_recid
0,42,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,927,-1
1,33,0,2,0,0,0,3,-44.0,44.0,3,2,1,0,2,1,561,-1
1,25,0,0,0,0,0,1,0.0,0.0,7,1,1,0,2,1,835,-1
1,22,2,2,0,0,0,2,-1.0,1.0,3,7,0,0,5,2,604,-1
0,37,0,2,0,0,0,0,-1.0,1.0,8,0,1,0,0,1,755,-1
1,49,1,2,0,0,0,6,-2.0,2.0,3,2,1,0,1,1,697,-1
1,24,2,5,0,0,0,0,0.0,0.0,7,2,1,0,3,1,1173,-1
1,29,0,0,0,0,6,6,-1.0,307.0,7,9,0,0,6,2,669,-1
1,38,0,3,0,0,0,0,0.0,0.0,3,1,1,0,1,1,1174,-1
0,24,2,0,0,0,0,2,0.0,0.0,8,5,2,0,4,2,1168,-1
0,36,0,2,0,0,0,1,-1.0,1.0,3,4,2,0,1,1,714,-1
1,20,2,0,0,0,1,1,-1.0,0.0,2,9,0,0,6,2,622,-1
1,23,2,0,0,0,0,0,0.0,0.0,3,1,1,0,3,1,1123,-1
1,21,2,0,1,1,0,2,-32.0,32.0,3,5,2,0,7,0,892,-1
1,40,0,3,0,0,0,1,0.0,0.0,7,0,1,0,0,1,527,-1
0,51,1,2,0,0,0,5,0.0,0.0,3,4,2,0,1,1,963,-1
1,60,1,5,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,768,-1
0,19,2,2,0,0,0,0,0.0,1.0,3,4,2,0,7,0,567,-1
1,27,0,0,0,0,0,0,0.0,1.0,7,0,1,0,1,1,716,-1
1,21,2,0,0,0,1,0,-1.0,1.0,2,8,0,0,8,0,1106,-1
1,25,0,3,0,0,1,1,-1.0,1.0,3,2,1,0,2,1,908,-1
1,39,0,0,0,0,0,2,-1.0,1.0,7,2,1,0,2,1,632,-1
1,20,2,2,0,0,0,0,-1.0,1.0,7,3,1,0,6,2,791,-1
1,30,0,0,0,0,0,4,-1.0,1.0,3,5,2,0,1,1,301,-1
1,25,0,0,0,0,0,1,0.0,1.0,3,4,2,0,5,2,884,-1
1,51,1,2,0,0,0,13,-1.0,1.0,3,2,1,0,2,1,595,-1
1,31,0,0,0,0,0,4,-1.0,1.0,3,5,2,0,6,2,547,-1
1,55,1,2,0,0,0,11,-1.0,338.0,8,6,2,0,2,1,1064,-1
1,45,1,0,0,0,0,2,-1.0,1.0,6,0,1,0,0,1,56,-1
1,46,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,1029,-1
0,34,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,1,1,1161,-1
1,51,1,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,544,-1
0,27,0,0,0,0,0,1,0.0,1.0,3,2,1,0,2,1,921,-1
1,46,1,2,0,0,0,2,-11.0,11.0,7,1,1,0,0,1,527,-1
1,49,1,0,0,0,0,0,-1.0,1.0,3,4,2,0,3,1,185,-1
1,41,0,2,0,0,0,13,31.0,435.0,3,4,2,0,1,1,31,-1
1,43,0,2,0,0,0,2,0.0,1.0,7,7,0,0,4,2,1126,-1
0,46,1,0,0,0,0,4,-56.0,56.0,6,5,2,0,2,1,218,-1
1,25,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,786,-1
0,51,1,2,0,0,0,0,-1.0,1.0,3,4,2,0,0,1,1160,-1
1,23,2,0,0,0,0,0,-1.0,1.0,7,2,1,0,3,1,667,-1
1,31,0,2,0,0,0,3,0.0,0.0,7,6,2,0,8,0,812,-1
1,30,0,0,0,0,0,1,-48.0,48.0,1,0,1,0,1,1,807,-1
1,51,1,2,0,0,0,2,-1.0,2.0,3,0,1,0,0,1,574,-1
1,20,2,0,1,0,0,1,-2.0,2.0,6,5,2,0,8,0,362,-1
1,27,0,0,0,0,0,0,-1.0,1.0,8,1,1,0,1,1,1180,-1
0,24,2,3,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,645,-1
1,37,0,2,0,0,0,2,-55.0,55.0,7,1,1,0,1,1,725,-1
1,50,1,2,0,0,0,2,0.0,1.0,7,0,1,0,0,1,1184,-1
1,46,1,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,923,-1
1,31,0,0,0,0,0,9,-1.0,1.0,3,6,2,0,2,1,1128,-1
1,33,0,0,0,0,0,6,-1.0,1.0,7,4,2,0,3,1,1161,-1
1,25,0,0,0,0,0,2,0.0,1.0,3,8,0,0,8,0,173,-1
1,22,2,0,0,0,0,5,-1.0,1.0,3,9,0,0,8,0,286,-1
1,25,0,0,0,0,0,1,0.0,0.0,3,2,1,0,3,1,968,-1
1,38,0,0,0,0,0,1,-248.0,248.0,2,3,1,0,2,1,609,-1
1,35,0,0,0,0,0,4,-1.0,1.0,7,4,2,0,5,2,1170,-1
1,29,0,2,0,0,0,1,-1.0,1.0,3,4,2,0,1,1,489,-1
1,53,1,2,0,0,0,3,-35.0,35.0,3,0,1,0,0,1,505,-1
0,28,0,2,0,0,0,1,0.0,0.0,3,4,2,0,2,1,688,-1
1,25,0,0,0,0,0,0,0.0,0.0,7,1,1,0,3,1,847,-1
1,27,0,2,0,0,0,1,-101.0,101.0,3,4,2,0,2,1,679,-1
1,35,0,2,0,0,0,4,-1.0,1.0,7,1,1,0,2,1,926,-1
1,40,0,3,0,0,0,2,-1.0,1.0,3,1,1,0,2,1,827,-1
1,31,0,0,0,0,0,4,-1.0,1.0,2,7,0,0,7,0,564,-1
1,32,0,0,0,0,0,1,-1.0,1.0,7,9,0,0,7,0,900,-1
1,31,0,2,0,0,0,5,69.0,165.0,2,2,1,0,3,1,69,-1
1,20,2,0,0,0,0,0,-1.0,1.0,7,6,2,0,8,0,605,-1
1,35,0,2,0,0,0,2,-1.0,1.0,7,0,1,0,1,1,844,-1
1,38,0,5,2,0,0,9,-1.0,1.0,3,4,2,0,3,1,540,-1
1,43,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,649,-1
1,41,0,2,0,0,0,0,0.0,1.0,3,1,1,0,0,1,1138,-1
1,29,0,0,0,0,0,8,-1.0,65.0,8,8,0,0,3,1,748,-1
1,54,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,659,-1
1,23,2,2,0,0,0,3,-1.0,1.0,7,2,1,0,3,1,360,-1
1,33,0,5,0,0,0,3,-1.0,1.0,3,6,2,0,1,1,51,-1
1,29,0,0,0,0,0,0,0.0,0.0,3,7,0,0,9,0,514,-1
0,31,0,0,0,0,0,1,-1.0,1.0,7,1,1,0,1,1,567,-1
1,30,0,2,0,0,0,1,-1.0,1.0,3,7,0,0,2,1,1175,-1
1,38,0,3,0,0,0,0,-1.0,1.0,3,3,1,0,4,2,840,-1
1,24,2,3,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,741,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,7,0,698,-1
1,28,0,2,0,0,0,0,0.0,1.0,3,6,2,0,2,1,1090,-1
1,38,0,2,0,0,0,2,-1.0,1.0,2,0,1,0,0,1,937,-1
1,53,1,3,0,0,0,1,-29.0,29.0,3,4,2,0,2,1,730,-1
1,44,0,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1124,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,4,2,1057,-1
1,25,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,1152,-1
1,22,2,0,0,1,2,1,-1.0,1.0,3,4,2,0,6,2,1098,-1
1,47,1,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,842,-1
1,50,1,0,0,0,0,2,0.0,1760.0,8,5,2,0,4,2,934,-1
0,39,0,2,0,0,0,1,-1.0,1.0,3,3,1,0,2,1,1131,-1
1,49,1,2,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,1165,-1
1,21,2,5,0,0,0,0,-1.0,1.0,7,3,1,0,5,2,1183,-1
0,32,0,0,0,0,0,3,-1.0,1.0,7,5,2,0,3,1,754,-1
0,26,0,2,0,0,0,0,-1.0,1.0,2,3,1,0,2,1,720,-1
1,24,2,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,91,-1
1,40,0,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,521,-1
1,33,0,2,0,0,0,0,-1.0,1.0,7,8,0,0,0,1,697,-1
1,33,0,2,0,0,0,1,0.0,1.0,8,2,1,0,1,1,1118,-1
1,34,0,0,0,0,0,0,0.0,1.0,3,0,1,0,1,1,1097,-1
1,25,0,2,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,31,-1
0,27,0,2,0,0,0,0,0.0,0.0,7,4,2,0,2,1,825,-1
1,49,1,2,0,0,0,3,0.0,0.0,3,3,1,0,1,1,198,-1
1,45,1,3,0,0,0,3,-83.0,82.0,3,0,1,0,0,1,1026,-1
1,38,0,0,0,0,0,11,-1.0,1.0,3,5,2,0,0,1,745,-1
1,31,0,2,0,0,0,3,-37.0,37.0,7,4,2,0,6,2,161,-1
0,26,0,2,0,0,0,0,0.0,0.0,3,3,1,0,2,1,485,-1
1,44,0,0,0,0,0,9,-28.0,28.0,3,7,0,0,5,2,352,-1
1,26,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,1041,-1
1,34,0,0,0,0,0,7,0.0,0.0,2,5,2,0,6,2,89,-1
0,45,1,2,0,0,0,2,-6.0,7.0,3,4,2,0,0,1,492,-1
1,55,1,2,0,0,0,1,0.0,0.0,3,2,1,0,1,1,132,-1
1,45,1,2,0,0,0,2,89.0,103.0,3,1,1,0,0,1,89,-1
1,29,0,0,0,0,0,17,-35.0,35.0,3,8,0,0,6,2,319,-1
1,34,0,2,0,0,0,4,0.0,1.0,3,4,2,0,4,2,1176,-1
1,76,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,49,-1
1,53,1,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,865,-1
1,42,0,0,0,0,0,1,-10.0,10.0,7,0,1,0,0,1,708,-1
0,44,0,0,0,0,0,0,0.0,0.0,3,0,1,0,0,1,933,-1
1,23,2,0,0,0,0,1,-39.0,4.0,3,4,2,0,4,2,987,-1
1,22,2,0,0,0,0,5,-1.0,1.0,2,4,2,0,4,2,480,-1
0,38,0,2,0,0,0,1,-1.0,1.0,3,5,2,0,1,1,150,-1
1,55,1,2,0,0,0,11,-1.0,338.0,8,6,2,0,2,1,151,-1
1,51,1,5,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,1136,-1
1,21,2,2,0,0,0,1,-1.0,1.0,3,4,2,0,5,2,682,-1
1,30,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,540,-1
1,21,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,6,2,272,-1
1,39,0,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,724,-1
0,25,0,0,0,0,0,1,-13.0,13.0,3,2,1,0,3,1,552,-1
1,60,1,0,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,831,-1
1,28,0,2,0,0,0,1,-1.0,1.0,3,0,1,0,1,1,563,-1
1,30,0,3,0,0,0,7,-1.0,1.0,7,3,1,0,4,2,948,-1
1,34,0,3,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1096,-1
1,43,0,2,0,0,0,1,-131.0,131.0,1,0,1,0,0,1,851,-1
1,52,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,1157,-1
0,34,0,2,0,0,0,6,-1.0,1.0,3,6,2,0,1,1,43,-1
1,26,0,3,0,0,0,5,-90.0,90.0,2,4,2,0,5,2,1088,-1
0,25,0,0,0,0,0,2,-1.0,1.0,3,3,1,0,3,1,65,-1
1,24,2,1,0,0,0,0,0.0,1.0,7,1,1,0,2,1,1177,-1
0,33,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,551,-1
1,40,0,0,0,0,0,2,-1.0,1.0,3,3,1,0,0,1,1145,-1
1,20,2,2,0,0,1,0,-1.0,1.0,3,9,0,0,8,0,240,-1
1,40,0,0,0,0,0,1,-1.0,2.0,7,0,1,0,1,1,946,-1
1,48,1,0,0,0,0,10,-1.0,1.0,3,8,0,0,3,1,349,-1
1,23,2,3,0,1,0,2,-1.0,1.0,3,8,0,0,6,2,785,-1
0,22,2,0,0,0,0,1,-97.0,97.0,2,5,2,0,5,2,201,-1
1,54,1,2,0,0,0,0,-1.0,1.0,2,0,1,0,0,1,828,-1
1,27,0,0,0,0,0,7,-13.0,13.0,2,4,2,0,4,2,638,-1
0,54,1,0,0,0,0,1,-155.0,156.0,3,8,0,0,1,1,216,-1
1,51,1,3,0,0,0,1,-1.0,2.0,8,0,1,0,0,1,826,-1
1,39,0,0,0,0,0,4,-1.0,1.0,3,8,0,0,4,2,965,-1
1,28,0,0,0,0,0,10,0.0,0.0,3,2,1,0,1,1,69,-1
1,31,0,0,0,0,0,1,-65.0,64.0,3,1,1,0,1,1,659,-1
1,21,2,0,0,1,0,1,-1.0,1.0,3,6,2,0,5,2,152,-1
1,46,1,0,0,0,0,1,-9.0,9.0,3,0,1,0,0,1,484,-1
1,71,1,2,0,0,0,1,-28.0,28.0,7,0,1,0,0,1,1011,-1
1,49,1,2,0,0,0,0,0.0,0.0,7,1,1,0,1,1,575,-1
1,25,0,2,0,0,0,1,-23.0,24.0,3,2,1,0,2,1,933,-1
1,32,0,0,0,0,0,6,-1.0,2.0,3,1,1,0,0,1,684,-1
1,60,1,2,0,0,0,13,31.0,178.0,3,4,2,0,4,2,31,-1
0,34,0,0,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,863,-1
1,31,0,0,0,0,0,5,-1.0,1.0,3,6,2,0,3,1,953,-1
0,34,0,2,0,0,0,7,0.0,0.0,7,5,2,0,4,2,525,-1
0,28,0,2,0,0,0,0,-1.0,2.0,7,2,1,0,2,1,719,-1
1,30,0,2,0,0,0,0,-1.0,1.0,3,3,1,0,1,1,582,-1
1,67,1,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1070,-1
1,26,0,0,0,0,0,4,81.0,86.0,3,7,0,0,5,2,81,-1
1,27,0,0,0,0,0,9,0.0,1.0,3,6,2,0,4,2,147,-1
1,23,2,0,0,0,0,3,-2.0,3.0,3,3,1,0,5,2,761,-1
1,21,2,2,0,0,0,1,-1.0,1.0,3,6,2,0,7,0,387,-1
0,26,0,0,0,0,0,0,-1.0,1.0,7,7,0,0,4,2,635,-1
1,22,2,2,0,0,0,1,-1.0,1.0,7,6,2,0,5,2,939,-1
1,27,0,0,0,0,1,1,-95.0,1227.0,2,9,0,0,6,2,718,-1
1,27,0,3,0,0,0,1,0.0,1.0,3,2,1,0,2,1,259,-1
1,36,0,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,649,-1
1,39,0,5,0,0,0,0,-4.0,4.0,3,0,1,0,0,1,690,-1
1,26,0,0,0,1,1,12,-1.0,0.0,3,5,2,0,6,2,854,-1
1,26,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,1143,-1
1,56,1,2,0,0,0,1,0.0,0.0,3,1,1,0,2,1,1112,-1
1,20,2,0,0,0,0,1,-1.0,1.0,3,9,0,0,9,0,629,-1
1,51,1,2,0,0,0,10,294.0,304.0,6,6,2,0,1,1,294,-1
0,32,0,0,0,0,0,3,-1.0,1.0,2,1,1,0,1,1,68,-1
1,28,0,3,0,0,0,1,-1.0,1.0,3,4,2,0,3,1,54,-1
1,56,1,0,0,0,0,6,-1.0,1.0,3,1,1,0,0,1,54,-1
1,35,0,2,0,0,2,3,0.0,1.0,3,3,1,0,0,1,919,-1
0,25,0,0,0,0,0,1,-10.0,10.0,3,3,1,0,3,1,688,-1
1,28,0,3,0,0,0,0,-2.0,2.0,3,0,1,0,1,1,574,-1
0,24,2,2,0,0,0,0,0.0,1.0,8,2,1,0,1,1,698,-1
1,27,0,2,0,0,0,0,0.0,0.0,7,0,1,0,1,1,657,-1
1,43,0,2,0,0,0,1,-30.0,30.0,3,0,1,0,0,1,960,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,6,2,1109,-1
1,26,0,2,0,0,0,0,-1.0,1.0,3,3,1,0,1,1,779,-1
1,57,1,2,0,0,0,2,-11.0,11.0,1,0,1,0,0,1,36,-1
1,36,0,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,514,-1
1,31,0,0,0,0,0,1,-1.0,1.0,7,6,2,0,7,0,900,-1
1,51,1,2,0,0,0,10,294.0,304.0,6,6,2,0,1,1,550,-1
1,50,1,0,1,0,0,23,74.0,737.0,3,9,0,0,9,0,519,-1
1,38,0,0,0,1,0,10,-1.0,1.0,7,5,2,0,1,1,1150,-1
1,30,0,3,0,0,0,8,-1.0,1.0,1,8,0,0,8,0,1064,-1
1,39,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,0,1,473,-1
0,24,2,3,0,0,0,0,0.0,0.0,7,3,1,0,3,1,940,-1
1,26,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,641,-1
1,30,0,0,0,0,1,3,-1.0,1.0,3,5,2,0,3,1,515,-1
1,28,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,1,1,843,-1
1,21,2,2,0,0,0,0,-1.0,1.0,3,3,1,0,6,2,618,-1
0,24,2,0,0,0,0,0,-1.0,1.0,7,2,1,0,2,1,716,-1
0,29,0,3,0,0,0,2,-57.0,58.0,7,2,1,0,1,1,534,-1
1,71,1,2,0,0,0,13,-1.0,1.0,3,1,1,0,0,1,957,-1
1,32,0,0,0,0,1,8,-1.0,1.0,3,8,0,0,3,1,202,-1
1,33,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,571,-1
1,38,0,2,0,0,0,3,-2.0,2.0,3,3,1,0,0,1,708,-1
1,25,0,2,0,0,0,1,-1.0,1.0,3,5,2,0,2,1,783,-1
1,52,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,492,-1
1,58,1,2,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,593,-1
0,57,1,2,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,857,-1
1,38,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1179,-1
1,30,0,0,2,0,0,26,-1.0,1.0,3,9,0,0,6,2,175,-1
1,28,0,2,0,0,0,2,-1.0,1.0,7,0,1,0,1,1,1143,-1
1,60,1,3,0,0,0,4,-15.0,16.0,3,0,1,0,0,1,1017,-1
1,35,0,0,0,0,0,7,-1.0,1.0,3,3,1,0,3,1,1145,-1
1,22,2,2,0,0,3,0,-1.0,1507.0,10,6,2,0,9,0,1097,-1
1,27,0,2,0,0,0,4,-42.0,42.0,6,6,2,0,1,1,779,-1
1,31,0,2,0,0,0,1,0.0,0.0,3,6,2,0,3,1,269,-1
0,29,0,0,0,0,0,0,-3.0,3.0,3,1,1,0,1,1,837,-1
1,31,0,2,0,0,0,0,0.0,1.0,3,0,1,0,0,1,520,-1
1,62,1,0,0,0,0,8,0.0,1.0,3,3,1,0,0,1,1151,-1
1,42,0,5,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,929,-1
1,50,1,0,1,0,0,23,74.0,737.0,3,9,0,0,9,0,74,-1
1,21,2,0,0,0,0,0,-1.0,1.0,7,3,1,0,5,2,438,-1
0,39,0,2,0,0,0,1,-1.0,1.0,3,3,1,0,2,1,547,-1
1,27,0,0,0,0,0,3,-1.0,1.0,3,1,1,0,3,1,337,-1
1,22,2,0,0,1,0,2,0.0,1.0,2,7,0,0,7,0,750,-1
1,32,0,0,0,0,0,6,-1.0,2.0,3,1,1,0,0,1,453,-1
1,36,0,5,0,0,0,0,0.0,1.0,7,0,1,0,0,1,974,-1
1,24,2,0,0,2,0,5,-1.0,1.0,3,5,2,0,5,2,465,-1
0,31,0,2,0,0,0,0,0.0,1.0,7,1,1,0,1,1,1106,-1
1,53,1,3,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,729,-1
1,26,0,2,0,0,0,1,-1.0,1.0,8,1,1,0,1,1,429,-1
1,53,1,2,0,0,0,3,-180.0,180.0,3,1,1,0,0,1,695,-1
0,25,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,501,-1
0,37,0,2,0,0,0,2,-1.0,1.0,2,4,2,0,1,1,497,-1
1,21,2,0,0,0,0,0,0.0,1.0,3,6,2,0,8,0,674,-1
1,20,2,2,0,0,2,0,-1.0,1.0,3,3,1,0,6,2,751,-1
1,28,0,5,0,0,0,2,-1.0,1.0,7,0,1,0,1,1,880,-1
1,25,0,0,0,0,0,6,210.0,0.0,3,8,0,0,8,0,295,-1
1,52,1,2,0,0,0,4,-1.0,1.0,7,1,1,0,1,1,530,-1
0,24,2,0,0,0,0,0,0.0,0.0,3,6,2,0,3,1,1077,-1
1,33,0,0,0,0,0,6,-1.0,1.0,3,5,2,0,1,1,1138,-1
0,28,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,1135,-1
1,21,2,0,0,0,0,2,-1.0,1.0,2,6,2,0,8,0,632,-1
0,30,0,2,0,0,0,3,0.0,0.0,3,4,2,0,1,1,805,-1
0,45,1,2,0,0,0,4,0.0,0.0,3,6,2,0,5,2,479,-1
1,25,0,2,0,0,2,4,-10.0,4.0,7,9,0,0,6,2,150,-1
1,58,1,2,0,0,0,3,-4.0,4.0,7,1,1,0,0,1,871,-1
1,28,0,5,0,0,0,10,0.0,0.0,3,9,0,0,8,0,1186,-1
1,33,0,2,0,0,0,1,0.0,0.0,1,2,1,0,1,1,57,-1
1,39,0,2,0,0,0,4,-1.0,1.0,2,0,1,0,0,1,255,-1
0,22,2,2,0,0,0,0,0.0,1.0,7,1,1,0,2,1,502,-1
1,48,1,0,0,0,0,0,-1.0,1.0,3,6,2,0,5,2,627,-1
1,34,0,0,0,0,0,2,0.0,1.0,3,9,0,0,5,2,209,-1
1,21,2,0,1,0,0,1,-1.0,1.0,3,6,2,0,7,0,690,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,7,0,143,-1
1,34,0,0,0,0,0,1,0.0,1.0,3,6,2,0,1,1,1048,-1
1,23,2,0,0,0,0,4,0.0,0.0,3,9,0,0,8,0,1176,-1
1,33,0,2,0,0,0,2,-1.0,1.0,8,1,1,0,1,1,1098,-1
1,51,1,0,0,0,0,3,0.0,1.0,3,6,2,0,3,1,800,-1
0,34,0,3,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,623,-1
1,26,0,2,0,0,0,5,0.0,0.0,8,3,1,0,3,1,28,-1
0,31,0,5,0,0,0,4,-1.0,1.0,3,5,2,0,3,1,598,-1
1,28,0,0,0,0,0,3,-1.0,1.0,3,2,1,0,2,1,710,-1
0,37,0,2,0,0,0,6,-110.0,111.0,3,9,0,0,3,1,417,-1
1,27,0,0,0,0,0,1,-1.0,1.0,7,4,2,0,2,1,326,-1
1,23,2,5,0,0,0,0,-1.0,1.0,3,1,1,0,3,1,610,-1
1,37,0,0,0,0,0,17,-1.0,1.0,7,8,0,0,2,1,446,-1
0,19,2,0,0,0,0,0,-1.0,1.0,8,5,2,0,6,2,637,-1
1,25,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,734,-1
1,29,0,2,0,0,0,0,0.0,0.0,7,1,1,0,1,1,1140,-1
1,64,1,3,0,0,0,0,0.0,1.0,7,0,1,0,0,1,668,-1
1,31,0,0,0,0,0,1,-1.0,1.0,7,2,1,0,1,1,674,-1
1,31,0,0,0,0,0,6,0.0,0.0,3,3,1,0,1,1,1091,-1
1,43,0,5,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,765,-1
1,49,1,0,0,0,0,1,0.0,0.0,3,0,1,0,0,1,1146,-1
1,37,0,2,0,0,0,0,-3.0,3.0,8,1,1,0,1,1,501,-1
1,29,0,0,0,0,0,4,0.0,0.0,3,5,2,0,5,2,1185,-1
1,27,0,0,0,0,0,5,-182.0,1.0,3,8,0,0,5,2,597,-1
1,38,0,3,0,0,0,0,-1.0,2.0,7,0,1,0,1,1,508,-1
1,26,0,2,0,0,0,2,-60.0,60.0,3,3,1,0,3,1,997,-1
1,30,0,2,0,0,0,2,-15.0,15.0,3,1,1,0,1,1,66,-1
1,31,0,0,0,0,0,0,0.0,0.0,3,1,1,0,1,1,442,-1
1,32,0,2,0,0,0,2,0.0,0.0,3,0,1,0,0,1,1038,-1
1,77,1,2,0,0,0,5,-46.0,46.0,3,2,1,0,0,1,505,-1
1,69,1,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,327,-1
1,40,0,2,0,0,0,4,0.0,1.0,7,0,1,0,0,1,302,-1
0,23,2,3,0,0,1,1,-1.0,1.0,3,4,2,0,3,1,566,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,790,-1
1,27,0,0,0,0,0,0,-1.0,1.0,3,5,2,0,6,2,779,-1
1,27,0,0,0,0,0,1,-1.0,1.0,7,4,2,0,2,1,1084,-1
1,36,0,2,0,0,0,3,-30.0,2316.0,7,4,2,0,0,1,631,-1
0,26,0,0,0,0,0,1,0.0,0.0,3,6,2,0,5,2,1147,-1
1,41,0,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,797,-1
1,27,0,0,0,0,0,1,-1.0,1.0,3,7,0,0,8,0,1061,-1
1,21,2,5,0,0,0,1,-137.0,138.0,8,5,2,0,4,2,695,-1
1,41,0,2,0,0,0,3,0.0,1.0,3,8,0,0,5,2,872,-1
0,29,0,0,0,0,0,3,-1.0,1.0,3,4,2,0,3,1,962,-1
1,23,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,4,2,1133,-1
1,31,0,0,0,3,0,27,-1.0,1.0,3,9,0,0,9,0,265,-1
1,38,0,1,0,0,0,2,0.0,0.0,3,0,1,0,0,1,850,-1
1,29,0,0,0,0,0,2,-5.0,5.0,3,6,2,0,5,2,682,-1
1,34,0,2,0,0,0,8,-104.0,104.0,3,6,2,0,3,1,735,-1
0,56,1,2,0,0,0,4,0.0,0.0,3,0,1,0,0,1,740,-1
1,61,1,0,0,0,0,2,0.0,1.0,7,7,0,0,9,0,903,-1
1,27,0,0,0,1,0,1,-1.0,1.0,3,3,1,0,2,1,797,-1
1,26,0,0,0,0,0,7,-2.0,2.0,1,3,1,0,3,1,729,-1
1,48,1,3,0,0,0,2,-1.0,1.0,3,5,2,0,7,0,112,-1
1,54,1,0,0,0,0,6,-1.0,864.0,1,5,2,0,4,2,603,-1
0,24,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,615,-1
1,44,0,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,615,-1
0,34,0,0,0,0,0,14,-1.0,1.0,3,8,0,0,7,0,782,-1
1,26,0,0,0,0,0,5,-1.0,1.0,2,4,2,0,5,2,578,-1
1,20,2,0,0,0,1,0,-1.0,1.0,3,2,1,0,5,2,586,-1
1,32,0,0,0,0,1,8,-1.0,1.0,2,3,1,0,1,1,309,-1
0,27,0,0,0,0,0,1,126.0,380.0,3,5,2,0,2,1,610,-1
1,67,1,2,0,0,0,5,-28.0,28.0,3,0,1,0,0,1,463,-1
0,44,0,2,0,0,0,0,-2.0,2.0,7,1,1,0,0,1,536,-1
1,57,1,2,0,0,0,0,0.0,0.0,7,1,1,0,1,1,909,-1
0,35,0,0,0,0,0,12,-54.0,55.0,8,1,1,0,0,1,61,-1
1,27,0,3,0,0,0,1,-1.0,1123.0,8,0,1,0,1,1,760,-1
1,38,0,0,0,0,0,0,0.0,1.0,2,3,1,0,2,1,955,-1
1,36,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,516,-1
1,22,2,0,0,0,0,0,0.0,0.0,3,7,0,0,4,2,871,-1
