age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
4,Private,118363.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,4,0,United-States,<=50K
4,Local-gov,181242.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,356238.0,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,4,United-States,>50K
4,Self-emp-not-inc,39380.0,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,4,0,0,United-States,>50K
1,Private,315287.0,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,2,,<=50K
1,Private,269723.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,1,0,3,United-States,<=50K
4,Private,34098.0,10th,6,Widowed,Farming-fishing,Unmarried,White,Female,0,0,3,United-States,<=50K
3,Private,50880.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Germany,<=50K
2,Federal-gov,356934.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Private,276309.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,United-States,<=50K
3,Private,175925.0,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,3,3,United-States,<=50K
1,Self-emp-not-inc,164607.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,224462.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,92863.0,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,179565.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,31137.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,199495.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,175262.0,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
2,Private,220585.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Local-gov,231793.0,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Federal-gov,191342.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
1,Private,186420.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,328242.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,2,Hong,>50K
4,Private,279340.0,11th,7,Separated,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
0,Private,174478.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,151771.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,145636.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,2,United-States,>50K
0,Private,120326.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,246439.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,144133.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,3,United-States,<=50K
2,Local-gov,145522.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,312055.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,235847.0,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,3,United-States,<=50K
2,Private,187748.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,396482.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Private,261688.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,3,United-States,<=50K
0,Private,39477.0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,143058.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,216867.0,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,Mexico,<=50K
2,Private,230592.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Local-gov,40338.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,115457.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,374983.0,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,285419.0,12th,8,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,,385901.0,Some-college,10,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
2,State-gov,187581.0,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-inc,299036.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
2,Private,68729.0,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
1,Private,333990.0,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,117767.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,184378.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,232591.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,143851.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,89622.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,>50K
1,Private,202498.0,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Dominican-Republic,<=50K
4,Private,268861.0,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,4,,<=50K
3,Private,343242.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1,Private,460408.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
4,Private,205246.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,230329.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Private,197871.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,,201375.0,Assoc-acdm,12,Widowed,,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,194290.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,191814.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
2,Private,95168.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,,137876.0,Some-college,10,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,386136.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
4,,108390.0,Some-college,10,Married-civ-spouse,,Husband,White,Male,1,0,0,United-States,<=50K
2,Private,152529.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
1,Private,214891.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,2,Dominican-Republic,<=50K
0,Private,133654.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,147548.0,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
4,Private,73051.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,60166.0,1st-4th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,4,United-States,<=50K
0,Self-emp-inc,454934.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
4,,338355.0,Assoc-voc,11,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
1,Self-emp-not-inc,185621.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
4,Private,101500.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
2,State-gov,36397.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,276540.0,12th,8,Never-married,Sales,Own-child,Black,Female,0,0,0,United-States,<=50K
0,Private,293968.0,Some-college,10,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,0,United-States,<=50K
2,,35523.0,Assoc-acdm,12,Divorced,,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Local-gov,186993.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,232132.0,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
3,Private,176917.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,105936.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,105821.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,2,United-States,>50K
0,,34506.0,Some-college,10,Separated,,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,178074.0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,,116961.0,7th-8th,4,Widowed,,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,191930.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
1,Private,130807.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,94100.0,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States,<=50K
4,Self-emp-not-inc,144822.0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,Self-emp-inc,102191.0,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,4,United-States,<=50K
0,Private,90934.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
3,,296892.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,2,Puerto-Rico,<=50K
3,Private,173243.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Private,258768.0,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,1,0,4,United-States,<=50K
1,Private,189759.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,69249.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K
0,Private,133061.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
4,Self-emp-not-inc,175202.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,27051.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,60414.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
3,Local-gov,317360.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
0,Private,258298.0,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,174040.0,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Local-gov,177566.0,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,3,Germany,<=50K
3,Private,162238.0,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,>50K
1,Private,87556.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
1,Private,144322.0,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,190015.0,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,183173.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
2,Self-emp-not-inc,151322.0,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Local-gov,47392.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,107125.0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,265295.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,189219.0,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,<=50K
4,Private,147989.0,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,185732.0,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,153516.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,,191910.0,Some-college,10,Never-married,,Other-relative,White,Male,0,0,2,United-States,<=50K
1,Private,216145.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,202872.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
4,Self-emp-not-inc,39630.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
0,,114292.0,9th,5,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
1,Local-gov,206721.0,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,358585.0,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,>50K
1,Private,377283.0,Bachelors,13,Separated,Sales,Not-in-family,White,Female,0,0,3,United-States,>50K
4,,76043.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,>50K
4,Without-pay,172949.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
3,Private,110171.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,2,United-States,>50K
2,Local-gov,223861.0,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,163455.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,183892.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,47022.0,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,White,Female,0,0,3,United-States,<=50K
3,Federal-gov,145401.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,387074.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,105363.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,2,United-States,<=50K
4,Federal-gov,195467.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Local-gov,170217.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,156807.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,0,United-States,<=50K
1,Private,255193.0,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,United-States,<=50K
2,Private,273640.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,191177.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Self-emp-inc,184787.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
2,State-gov,239409.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
4,Self-emp-not-inc,404547.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,State-gov,23740.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,2,United-States,>50K
0,Private,382153.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,164488.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,2,United-States,>50K
0,,228424.0,10th,6,Never-married,,Own-child,Black,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,168539.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,189530.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
2,Private,89419.0,Assoc-voc,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,2,Columbia,<=50K
1,Private,224512.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
0,,314645.0,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,85787.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,279881.0,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,194287.0,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,2,1,United-States,<=50K
0,Private,141040.0,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
2,Private,222294.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
4,,410980.0,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,>50K
3,Private,38795.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,>50K
4,Private,182979.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,223277.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,67065.0,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male,1,0,1,United-States,<=50K
3,Federal-gov,160647.0,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,45796.0,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,110597.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,166961.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,318975.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,Cuba,<=50K
3,Private,305657.0,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,120857.0,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,United-States,<=50K
4,Self-emp-not-inc,158712.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Private,304530.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Local-gov,327533.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,2,United-States,<=50K
4,Local-gov,233954.0,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,2,United-States,>50K
2,Federal-gov,26880.0,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
