rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,imputation__type,imputation__strategy,imputation__initial_strategy,imputation__imputation_order,features__type,features__n_components,features__k,discretization__type,discretization__threshold,discretization__strategy,discretization__n_bins,discretization__encode,classification__weights,classification__type,classification__splitter,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__min_samples_split,classification__min_samples_leaf,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__criterion,balanced_accuracy__status,balanced_accuracy__balanced_accuracy
FunctionTransformer,,,discretization_rebalancing_imputation_features_normalization_classification,,False,,True,RobustScaler,SimpleImputer,most_frequent,,,SelectKBest,,9,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,5,5,,5,2,1,gini,previous_constraint,-inf
FunctionTransformer,,,discretization_rebalancing_normalization_features_imputation_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,FunctionTransformer,,,FunctionTransformer,,,,,,GaussianNB,,,,,,,,,,,,fail,-inf
FunctionTransformer,,,rebalancing_features_imputation_normalization_discretization_classification,,,,,PowerTransformer,IterativeImputer,,most_frequent,random,PCA,1,,KBinsDiscretizer,,kmeans,3,ordinal,,GaussianNB,,,,,,,,,,,,fail,-inf
SMOTE,,6,features_rebalancing_discretization_imputation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,PCA,1,,KBinsDiscretizer,,kmeans,6,ordinal,,GaussianNB,,,,,,,,,,,,previous_constraint,-inf
NearMiss,1,,normalization_features_imputation_rebalancing_discretization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,SelectKBest,,1,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,5,5,,4,1,4,gini,success,0.6504035523050804
FunctionTransformer,,,rebalancing_normalization_discretization_features_imputation_classification,,,,,PowerTransformer,FunctionTransformer,,,,SelectKBest,,1,Binarizer,5.0,,,,,DecisionTreeClassifier,random,,,,3,5,,5,3,1,entropy,previous_constraint,-inf
NearMiss,2,,features_rebalancing_imputation_discretization_normalization_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,FunctionTransformer,,,KBinsDiscretizer,,uniform,3,ordinal,,DecisionTreeClassifier,random,,,,3,5,,3,1,4,entropy,previous_constraint,-inf
SMOTE,,7,discretization_rebalancing_imputation_normalization_features_classification,True,,False,,StandardScaler,SimpleImputer,most_frequent,,,FunctionTransformer,,,FunctionTransformer,,,,,uniform,KNeighborsClassifier,,,3,,,,minkowski,,,,,previous_constraint,-inf
FunctionTransformer,,,discretization_imputation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,SelectKBest,,9,Binarizer,0.0,,,,,MLPClassifier,,5,,5,,,,,,,,previous_constraint,-inf
FunctionTransformer,,,normalization_discretization_rebalancing_imputation_features_classification,,False,,True,RobustScaler,IterativeImputer,,most_frequent,descending,FunctionTransformer,,,KBinsDiscretizer,,uniform,7,ordinal,,MLPClassifier,,200,,200,,,,,,,,previous_constraint,-inf
FunctionTransformer,,,discretization_features_normalization_rebalancing_imputation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,PCA,4,,FunctionTransformer,,,,,,MLPClassifier,,5,,5,,,,,,,,fail,-inf
FunctionTransformer,,,discretization_normalization_imputation_rebalancing_features_classification,,,,,PowerTransformer,IterativeImputer,,constant,ascending,SelectKBest,,1,KBinsDiscretizer,,uniform,7,ordinal,,DecisionTreeClassifier,random,,,,5,4,,5,3,4,entropy,previous_constraint,-inf
NearMiss,3,,imputation_rebalancing_discretization_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,5,2,,5,1,4,entropy,fail,-inf
NearMiss,3,,imputation_normalization_rebalancing_features_discretization_classification,,,,,PowerTransformer,FunctionTransformer,,,,FunctionTransformer,,,Binarizer,0.0,,,,,MLPClassifier,,5,,1,,,,,,,,fail,-inf
SMOTE,,7,normalization_features_imputation_rebalancing_discretization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,SelectKBest,,1,KBinsDiscretizer,,quantile,7,ordinal,uniform,KNeighborsClassifier,,,11,,,,euclidean,,,,,fail,-inf
NearMiss,1,,features_rebalancing_imputation_discretization_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,PCA,7,,KBinsDiscretizer,,quantile,3,ordinal,,GaussianNB,,,,,,,,,,,,fail,-inf
SMOTE,,6,imputation_features_rebalancing_normalization_discretization_classification,True,,True,,StandardScaler,IterativeImputer,,most_frequent,ascending,FunctionTransformer,,,Binarizer,2.0,,,,,DecisionTreeClassifier,best,,,,2,1,,5,2,1,gini,previous_constraint,-inf
FunctionTransformer,,,features_normalization_rebalancing_imputation_discretization_classification,True,,False,,StandardScaler,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,5,3,,2,2,2,gini,fail,-inf
FunctionTransformer,,,features_imputation_normalization_rebalancing_discretization_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,4,5,,4,2,4,entropy,previous_constraint,-inf
FunctionTransformer,,,rebalancing_normalization_discretization_imputation_features_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,4,5,,4,2,4,entropy,previous_constraint,-inf
FunctionTransformer,,,rebalancing_features_normalization_discretization_imputation_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,4,5,,2,2,4,entropy,success,0.862122023420835
FunctionTransformer,,,rebalancing_imputation_discretization_normalization_features_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,4,5,,2,2,4,entropy,success,0.862122023420835
FunctionTransformer,,,rebalancing_features_normalization_discretization_imputation_classification,,,,,PowerTransformer,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,2,5,,2,2,1,entropy,success,0.862122023420835
FunctionTransformer,,,rebalancing_imputation_discretization_features_normalization_classification,,,,,MinMaxScaler,SimpleImputer,most_frequent,,,FunctionTransformer,,,Binarizer,5.0,,,,,DecisionTreeClassifier,best,,,,2,5,,2,2,2,gini,success,0.862122023420835
FunctionTransformer,,,imputation_rebalancing_normalization_features_discretization_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,3,5,,2,2,3,entropy,success,0.862122023420835
FunctionTransformer,,,discretization_normalization_rebalancing_imputation_features_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,PCA,7,,Binarizer,0.0,,,,,DecisionTreeClassifier,best,,,,3,4,,5,3,3,entropy,success,0.862122023420835
FunctionTransformer,,,discretization_imputation_features_normalization_rebalancing_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,FunctionTransformer,,,Binarizer,5.0,,,,distance,KNeighborsClassifier,,,16,,,,minkowski,,,,,success,0.5
FunctionTransformer,,,imputation_features_normalization_discretization_rebalancing_classification,,,,,FunctionTransformer,SimpleImputer,most_frequent,,,PCA,1,,Binarizer,5.0,,,,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,success,0.862122023420835
SMOTE,,7,rebalancing_discretization_features_normalization_imputation_classification,,True,,True,RobustScaler,SimpleImputer,constant,,,SelectKBest,,1,FunctionTransformer,,,,,,MLPClassifier,,200,,200,,,,,,,,success,0.862122023420835
SMOTE,,5,discretization_rebalancing_imputation_features_normalization_classification,,False,,False,RobustScaler,IterativeImputer,,constant,random,FunctionTransformer,,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,4,3,,5,3,1,entropy,fail,-inf
FunctionTransformer,,,imputation_discretization_features_normalization_rebalancing_classification,,,,,PowerTransformer,IterativeImputer,,constant,roman,FunctionTransformer,,,FunctionTransformer,,,,,,MLPClassifier,,50,,100,,,,,,,,success,0.7074002002524924
FunctionTransformer,,,imputation_rebalancing_discretization_features_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,PCA,1,,FunctionTransformer,,,,,,GaussianNB,,,,,,,,,,,,previous_constraint,-inf
FunctionTransformer,,,rebalancing_imputation_discretization_features_normalization_classification,,,,,FunctionTransformer,IterativeImputer,,constant,roman,SelectKBest,,9,KBinsDiscretizer,,kmeans,7,ordinal,,MLPClassifier,,100,,10,,,,,,,,success,0.8240407470288625
SMOTE,,7,discretization_imputation_normalization_features_rebalancing_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,FunctionTransformer,,,KBinsDiscretizer,,kmeans,4,ordinal,distance,KNeighborsClassifier,,,5,,,,euclidean,,,,,previous_constraint,-inf
FunctionTransformer,,,imputation_discretization_features_rebalancing_normalization_classification,,False,,False,RobustScaler,SimpleImputer,most_frequent,,,SelectKBest,,9,Binarizer,0.0,,,,,DecisionTreeClassifier,random,,,,2,1,,2,2,4,entropy,success,0.6483964564015497
FunctionTransformer,,,imputation_discretization_rebalancing_features_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,FunctionTransformer,,,KBinsDiscretizer,,uniform,7,ordinal,distance,KNeighborsClassifier,,,3,,,,euclidean,,,,,previous_constraint,-inf
FunctionTransformer,,,normalization_rebalancing_features_discretization_imputation_classification,,True,,False,RobustScaler,SimpleImputer,constant,,,FunctionTransformer,,,KBinsDiscretizer,,kmeans,3,ordinal,,DecisionTreeClassifier,best,,,,2,3,,4,2,3,gini,fail,-inf
FunctionTransformer,,,imputation_discretization_rebalancing_features_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,PCA,1,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,3,4,,4,2,4,gini,previous_constraint,-inf
SMOTE,,5,features_imputation_discretization_normalization_rebalancing_classification,,True,,True,RobustScaler,SimpleImputer,constant,,,SelectKBest,,4,KBinsDiscretizer,,quantile,3,ordinal,distance,KNeighborsClassifier,,,4,,,,euclidean,,,,,previous_constraint,-inf
FunctionTransformer,,,discretization_imputation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,SelectKBest,,5,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,5,1,,2,3,1,entropy,previous_constraint,-inf
FunctionTransformer,,,normalization_discretization_features_imputation_rebalancing_classification,False,,True,,StandardScaler,SimpleImputer,most_frequent,,,FunctionTransformer,,,Binarizer,2.0,,,,,DecisionTreeClassifier,best,,,,2,1,,5,1,2,gini,fail,-inf
FunctionTransformer,,,features_normalization_imputation_discretization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,PCA,1,,KBinsDiscretizer,,uniform,7,ordinal,distance,KNeighborsClassifier,,,7,,,,manhattan,,,,,previous_constraint,-inf
SMOTE,,5,imputation_rebalancing_normalization_features_discretization_classification,,False,,True,RobustScaler,SimpleImputer,constant,,,SelectKBest,,9,FunctionTransformer,,,,,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,previous_constraint,-inf
FunctionTransformer,,,discretization_imputation_rebalancing_features_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,PCA,6,,KBinsDiscretizer,,kmeans,5,ordinal,,DecisionTreeClassifier,best,,,,4,5,,2,1,4,entropy,previous_constraint,-inf
FunctionTransformer,,,normalization_rebalancing_discretization_imputation_features_classification,,True,,False,RobustScaler,FunctionTransformer,,,,FunctionTransformer,,,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,25,,5,,,,,,,,fail,-inf
FunctionTransformer,,,rebalancing_normalization_features_imputation_discretization_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,PCA,2,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,3,2,,5,3,3,gini,fail,-inf
FunctionTransformer,,,discretization_features_rebalancing_normalization_imputation_classification,,,,,PowerTransformer,FunctionTransformer,,,,PCA,6,,KBinsDiscretizer,,kmeans,5,ordinal,,DecisionTreeClassifier,best,,,,5,5,,2,1,4,entropy,previous_constraint,-inf
FunctionTransformer,,,imputation_discretization_normalization_features_rebalancing_classification,,True,,False,RobustScaler,FunctionTransformer,,,,FunctionTransformer,,,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,25,,5,,,,,,,,fail,-inf
FunctionTransformer,,,normalization_imputation_discretization_rebalancing_features_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,PCA,2,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,3,2,,5,3,3,gini,success,0.5077031909799312
FunctionTransformer,,,normalization_features_imputation_rebalancing_discretization_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,PCA,3,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,2,3,,4,3,2,gini,fail,-inf
FunctionTransformer,,,normalization_features_imputation_discretization_rebalancing_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,PCA,3,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,3,2,,5,2,3,gini,fail,-inf
SMOTE,,7,discretization_rebalancing_imputation_features_normalization_classification,True,,True,,StandardScaler,SimpleImputer,constant,,,PCA,2,,FunctionTransformer,,,,,uniform,KNeighborsClassifier,,,10,,,,manhattan,,,,,previous_constraint,-inf
FunctionTransformer,,,features_rebalancing_imputation_normalization_discretization_classification,,,,,FunctionTransformer,IterativeImputer,,most_frequent,ascending,SelectKBest,,1,Binarizer,0.5,,,,,DecisionTreeClassifier,random,,,,4,2,,3,3,3,gini,fail,-inf
FunctionTransformer,,,features_imputation_rebalancing_discretization_normalization_classification,,,,,MinMaxScaler,SimpleImputer,most_frequent,,,PCA,4,,FunctionTransformer,,,,,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,previous_constraint,-inf
FunctionTransformer,,,discretization_imputation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,IterativeImputer,,constant,arabic,PCA,2,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,2,4,,3,2,2,gini,success,0.5083581472291149
FunctionTransformer,,,discretization_rebalancing_features_normalization_imputation_classification,,,,,PowerTransformer,IterativeImputer,,constant,arabic,SelectKBest,,4,FunctionTransformer,,,,,,DecisionTreeClassifier,best,,,,2,4,,3,2,1,gini,fail,-inf
FunctionTransformer,,,normalization_discretization_features_rebalancing_imputation_classification,,,,,FunctionTransformer,IterativeImputer,,constant,arabic,PCA,2,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,3,4,,3,2,2,gini,fail,-inf
FunctionTransformer,,,discretization_rebalancing_imputation_normalization_features_classification,,,,,FunctionTransformer,IterativeImputer,,constant,arabic,PCA,3,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,2,3,,4,2,2,gini,success,0.5096774193548387
FunctionTransformer,,,features_normalization_rebalancing_discretization_imputation_classification,,,,,FunctionTransformer,IterativeImputer,,constant,arabic,PCA,3,,FunctionTransformer,,,,,,DecisionTreeClassifier,random,,,,2,3,,4,2,2,gini,fail,-inf
FunctionTransformer,,,normalization_features_discretization_rebalancing_imputation_classification,,,,,FunctionTransformer,IterativeImputer,,constant,arabic,PCA,3,,FunctionTransformer,,,,,distance,KNeighborsClassifier,,,16,,,,euclidean,,,,,previous_constraint,-inf
NearMiss,1,,features_rebalancing_normalization_imputation_discretization_classification,,True,,True,RobustScaler,IterativeImputer,,constant,arabic,PCA,5,,Binarizer,5.0,,,,,DecisionTreeClassifier,random,,,,2,4,,3,2,2,gini,fail,-inf
FunctionTransformer,,,discretization_rebalancing_imputation_normalization_features_classification,,,,,FunctionTransformer,IterativeImputer,,constant,ascending,SelectKBest,,7,FunctionTransformer,,,,,,MLPClassifier,,10,,25,,,,,,,,success,0.7953463062121806
SMOTE,,6,discretization_rebalancing_imputation_normalization_features_classification,,,,,MinMaxScaler,IterativeImputer,,constant,ascending,SelectKBest,,7,FunctionTransformer,,,,,,MLPClassifier,,10,,25,,,,,,,,fail,-inf
NearMiss,1,,discretization_rebalancing_imputation_normalization_features_classification,False,,False,,StandardScaler,IterativeImputer,,most_frequent,ascending,SelectKBest,,6,FunctionTransformer,,,,,,MLPClassifier,,200,,100,,,,,,,,fail,-inf
FunctionTransformer,,,features_normalization_discretization_rebalancing_imputation_classification,,,,,PowerTransformer,IterativeImputer,,constant,descending,SelectKBest,,4,Binarizer,2.0,,,,,MLPClassifier,,5,,50,,,,,,,,fail,-inf
FunctionTransformer,,,rebalancing_imputation_normalization_features_discretization_classification,,False,,True,RobustScaler,IterativeImputer,,constant,ascending,SelectKBest,,9,KBinsDiscretizer,,uniform,4,ordinal,,MLPClassifier,,10,,1,,,,,,,,success,0.8411011710417483
FunctionTransformer,,,imputation_normalization_rebalancing_features_discretization_classification,,False,,True,RobustScaler,IterativeImputer,,constant,ascending,SelectKBest,,9,KBinsDiscretizer,,uniform,4,ordinal,,MLPClassifier,,10,,1,,,,,,,,success,0.8411011710417483
FunctionTransformer,,,imputation_discretization_features_normalization_rebalancing_classification,,False,,True,RobustScaler,IterativeImputer,,constant,ascending,SelectKBest,,9,KBinsDiscretizer,,uniform,4,ordinal,,MLPClassifier,,10,,1,,,,,,,,success,0.8541656871707806
FunctionTransformer,,,rebalancing_normalization_features_discretization_imputation_classification,,False,,True,RobustScaler,IterativeImputer,,constant,ascending,SelectKBest,,9,KBinsDiscretizer,,uniform,4,ordinal,,MLPClassifier,,10,,1,,,,,,,,fail,-inf
SMOTE,,5,features_imputation_normalization_rebalancing_discretization_classification,False,,False,,StandardScaler,IterativeImputer,,most_frequent,descending,PCA,7,,KBinsDiscretizer,,kmeans,5,ordinal,,MLPClassifier,,200,,200,,,,,,,,fail,-inf
